data,cv,cc,vt,ID,Ultima2Anos,Aposentado
2015-07-12,Bragantino,Corinthians B,Fim do empréstimo,323614,NAO,NAO
2015-05-01,Corinthians B,Bragantino,Empréstimo,323614,NAO,NAO
2015-04-30,Atlético-PR B,Corinthians B,Fim do empréstimo,323614,NAO,NAO
2014-09-30,Corinthians B,Atlético-PR B,Empréstimo,323614,NAO,NAO
2022-05-05,Paraná,Avenida,custo zero,55490,NAO,NAO
2022-02-15,Joinville,Paraná,custo zero,55490,NAO,NAO
2021-08-19,América-RJ,Joinville,custo zero,55490,NAO,NAO
2021-05-28,Taubaté-SP,América-RJ,custo zero,55490,NAO,NAO
2021-02-22,Maringá FC,Taubaté-SP,custo zero,55490,NAO,NAO
2020-10-05,EC Água Santa,Maringá FC,custo zero,55490,NAO,NAO
2020-07-10,Pelotas-RS,EC Água Santa,custo zero,55490,NAO,NAO
2020-01-13,AA Caldense,Pelotas-RS,custo zero,55490,NAO,NAO
2019-12-11,Rio Claro FC,AA Caldense,custo zero,55490,NAO,NAO
2019-07-12,Sem clube,Rio Claro FC,-,55490,NAO,NAO
2018-12-11,Mestre,Sem clube,-,55490,NAO,NAO
2018-09-27,Sem clube,Mestre,-,55490,NAO,NAO
2018-04-02,América-RN,Sem clube,-,55490,NAO,NAO
2017-05-22,Juventude,América-RN,?,55490,NAO,NAO
2017-02-01,Penang,Juventude,custo zero,55490,NAO,NAO
2016-01-01,Boa Esporte,Penang,custo zero,55490,NAO,NAO
2015-07-20,Persepolis,Boa Esporte,custo zero,55490,NAO,NAO
2014-12-28,Sem clube,Persepolis,-,55490,NAO,NAO
2014-10-20,Náutico,Sem clube,-,55490,NAO,NAO
2014-05-31,Ceará,Náutico,?,55490,NAO,NAO
2014-01-05,Sem clube,Ceará,-,55490,NAO,NAO
2013-10-24,Icasa,Sem clube,-,55490,NAO,NAO
2013-07-26,Palmeiras,Icasa,custo zero,55490,NAO,NAO
2013-05-31,UA Barbarense,Palmeiras,Fim do empréstimo,55490,NAO,NAO
2013-01-01,Palmeiras,UA Barbarense,Empréstimo,55490,NAO,NAO
2012-09-01,Prudente,Palmeiras,Fim do empréstimo,55490,NAO,NAO
2012-05-01,Palmeiras,Prudente,Empréstimo,55490,NAO,NAO
2012-04-30,Oeste FC-SP,Palmeiras,Fim do empréstimo,55490,NAO,NAO
2012-01-01,Palmeiras,Oeste FC-SP,Empréstimo,55490,NAO,NAO
2011-06-30,Sport,Palmeiras,Fim do empréstimo,55490,NAO,NAO
2011-02-01,Palmeiras,Sport,Empréstimo,55490,NAO,NAO
2010-06-01,Prudente,Palmeiras,?,55490,NAO,NAO
2010-01-18,Bursaspor,Prudente,custo zero,55490,NAO,NAO
2009-01-26,Grêmio,Bursaspor,?,55490,NAO,NAO
2008-12-31,Figueirense,Grêmio,Fim do empréstimo,55490,NAO,NAO
2008-05-01,Grêmio,Figueirense,Empréstimo,55490,NAO,NAO
2008-01-01,Juventude,Grêmio,custo zero,55490,NAO,NAO
2007-01-01,São Paulo,Juventude,custo zero,55490,NAO,NAO
2006-01-01,Cruzeiro U20,São Paulo,custo zero,55490,NAO,NAO
2017-01-01,Prudentópolis,Associação Atlética Batel (PR),?,693364,SIM,NAO
2016-07-01,Queimados FC,Prudentópolis,custo zero,693364,SIM,NAO
2016-01-01,Águia Negra,Queimados FC,custo zero,693364,SIM,NAO
2015-01-01,Fast-AM,Águia Negra,?,693364,SIM,NAO
2021-09-16,Dolphins,PTU FC,custo zero,544592,NAO,NAO
2021-07-03,Udon United,Dolphins,custo zero,544592,NAO,NAO
2021-01-01,Lamphun Warrior,Udon United,custo zero,544592,NAO,NAO
2020-07-22,Sem clube,Lamphun Warrior,-,544592,NAO,NAO
2019-01-01,Chiangmai Utd.,Sem clube,-,544592,NAO,NAO
2017-01-01,Guaratinguetá,Chiangmai Utd.,custo zero,544592,NAO,NAO
2022-07-25,Gzira United FC,Khon Kaen FC,custo zero,344843,NAO,NAO
2022-06-30,FC Nadur,Gzira United FC,Fim do empréstimo,344843,NAO,NAO
2021-08-29,Gzira United FC,FC Nadur,Empréstimo,344843,NAO,NAO
2021-07-01,Botafogo-SP,Gzira United FC,custo zero,344843,NAO,NAO
2020-09-16,Cruzeiro,Botafogo-SP,custo zero,344843,NAO,NAO
2019-12-04,Paraná,Cruzeiro,Fim do empréstimo,344843,NAO,NAO
2019-09-12,Cruzeiro,Paraná,Empréstimo,344843,NAO,NAO
2019-09-06,Tombense,Cruzeiro,Fim do empréstimo,344843,NAO,NAO
2019-03-07,Cruzeiro,Tombense,Empréstimo,344843,NAO,NAO
2018-12-06,CSA,Cruzeiro,Fim do empréstimo,344843,NAO,NAO
2018-09-05,Cruzeiro,CSA,Empréstimo,344843,NAO,NAO
2018-09-04,América-MG,Cruzeiro,Fim do empréstimo,344843,NAO,NAO
2018-03-26,Cruzeiro,América-MG,Empréstimo,344843,NAO,NAO
2015-01-01,Cruzeiro U20,Cruzeiro,-,344843,NAO,NAO
2021-01-09,Kyoto Sanga,Tochigi SC,custo zero,393416,NAO,NAO
2019-01-05,FC Osaka,Kyoto Sanga,custo zero,393416,NAO,NAO
2018-12-31,Kyoto Sanga,FC Osaka,Fim do empréstimo,393416,NAO,NAO
2018-07-11,FC Osaka,Kyoto Sanga,Empréstimo,393416,NAO,NAO
2015-03-01,Cruzeiro U20,FC Osaka,?,393416,NAO,NAO
2022-09-01,CS Sergipe-SE,Desconhecido,custo zero,224841,NAO,NAO
2022-01-07,Goiânia EC,CS Sergipe-SE,custo zero,224841,NAO,NAO
2021-09-29,Sem clube,Goiânia EC,-,224841,NAO,NAO
2021-07-01,Botafogo-PB,Sem clube,-,224841,NAO,NAO
2021-02-18,Goiânia EC,Botafogo-PB,custo zero,224841,NAO,NAO
2020-09-14,Rio Branco-PR,Goiânia EC,custo zero,224841,NAO,NAO
2020-01-10,Ferroviário-CE,Rio Branco-PR,custo zero,224841,NAO,NAO
2019-07-09,URT-MG,Ferroviário-CE,?,224841,NAO,NAO
2019-01-16,Goiânia EC,URT-MG,?,224841,NAO,NAO
2018-07-18,Aparecidense-GO,Goiânia EC,?,224841,NAO,NAO
2018-01-01,Sem clube,Aparecidense-GO,-,224841,NAO,NAO
2017-01-01,Rio Branco-SP,Remo,?,224841,NAO,NAO
2016-01-29,América-MG,Rio Branco-SP,custo zero,224841,NAO,NAO
2015-11-30,Tupi FC,América-MG,Fim do empréstimo,224841,NAO,NAO
2015-04-10,América-MG,Tupi FC,Empréstimo,224841,NAO,NAO
2012-02-01,América-MG U20,América-MG,-,224841,NAO,NAO
2011-01-01,Cruzeiro U17,América-MG U20,?,224841,NAO,NAO
2015-06-01,Penapolense-SP,Sem clube,-,112481,SIM,NAO
2013-07-01,Guaratinguetá,Penapolense-SP,custo zero,112481,SIM,NAO
2013-01-01,Inter B,Guaratinguetá,custo zero,112481,SIM,NAO
2020-10-26,Sem clube,Palm Beach,-,68821,NAO,NAO
2019-01-01,Coritiba,Sem clube,-,68821,NAO,NAO
2018-12-31,Londrina,Coritiba,Fim do empréstimo,68821,NAO,NAO
2018-01-02,Coritiba,Londrina,Empréstimo,68821,NAO,NAO
2017-07-12,Arouca,Coritiba,custo zero,68821,NAO,NAO
2017-01-12,Londrina,Arouca,?,68821,NAO,NAO
2016-03-10,Sem clube,Londrina,-,68821,NAO,NAO
2015-12-03,Coritiba,Sem clube,-,68821,NAO,NAO
2014-07-15,Barcelona,Coritiba,custo zero,68821,NAO,NAO
2014-06-30,Coritiba,Barcelona,Fim do empréstimo,68821,NAO,NAO
2012-04-01,Barcelona,Coritiba,Empréstimo,68821,NAO,NAO
2012-03-31,Cruzeiro,Barcelona,Fim do empréstimo,68821,NAO,NAO
2011-08-01,Barcelona,Cruzeiro,Empréstimo,68821,NAO,NAO
2011-06-30,Santos FC,Barcelona,Fim do empréstimo,68821,NAO,NAO
2010-07-01,Barcelona,Santos FC,Empréstimo,68821,NAO,NAO
2010-06-30,Fiorentina,Barcelona,Fim do empréstimo,68821,NAO,NAO
2010-01-01,Barcelona,Fiorentina,Empréstimo,68821,NAO,NAO
2009-12-31,SL Benfica,Barcelona,Fim do empréstimo,68821,NAO,NAO
2009-07-28,Barcelona,SL Benfica,Empréstimo,68821,NAO,NAO
2009-07-23,Desp. Brasil,Barcelona,"14,00 mi. €",68821,NAO,NAO
2009-06-30,Palmeiras,Desp. Brasil,Fim do empréstimo,68821,NAO,NAO
2009-05-01,Desp. Brasil,Palmeiras,Empréstimo,68821,NAO,NAO
2009-04-01,Palmeiras,Desp. Brasil,custo zero,68821,NAO,NAO
2009-01-01,Coritiba,Palmeiras,650 mil €,68821,NAO,NAO
2006-01-01,Coritiba FC B,Coritiba,-,68821,NAO,NAO
2017-10-20,Sem clube,Fim de carreira,-,37758,SIM,SIM
2017-07-01,Spartak Trnava,Sem clube,-,37758,SIM,SIM
2017-01-01,Sem clube,Spartak Trnava,-,37758,SIM,SIM
2016-05-16,Villa Nova-MG,Sem clube,-,37758,SIM,SIM
2016-01-01,Sliema Wander.,Villa Nova-MG,?,37758,SIM,SIM
2015-08-25,Miami Dade FC,Sliema Wander.,?,37758,SIM,SIM
2015-03-13,Sem clube,Miami Dade FC,-,37758,SIM,SIM
2014-01-20,Fujieda MYFC,Sem clube,-,37758,SIM,SIM
2012-08-18,Inter,Fujieda MYFC,?,37758,SIM,SIM
2012-06-30,Nacional-MG,Inter,Fim do empréstimo,37758,SIM,SIM
2011-07-21,Inter,Nacional-MG,Empréstimo,37758,SIM,SIM
2011-06-30,Paraná,Inter,Fim do empréstimo,37758,SIM,SIM
2011-01-26,Inter,Paraná,Empréstimo,37758,SIM,SIM
2010-06-30,AFC Ajax B,Inter,Fim do empréstimo,37758,SIM,SIM
2009-08-31,Inter,AFC Ajax B,Empréstimo,37758,SIM,SIM
2009-07-07,Chievo Verona,Inter,?,37758,SIM,SIM
2008-09-01,Cruzeiro,Chievo Verona,"1,30 mi. €",37758,SIM,SIM
2005-01-01,Cruzeiro U17,Cruzeiro,-,37758,SIM,SIM
2022-04-06,Tombense,Avaí,Empréstimo,520430,NAO,NAO
2022-04-01,Ponte Preta,Tombense,Fim do empréstimo,520430,NAO,NAO
2021-06-09,Tombense,Ponte Preta,Empréstimo,520430,NAO,NAO
2021-06-08,Botafogo,Tombense,Fim do empréstimo,520430,NAO,NAO
2020-08-03,Tombense,Botafogo,Empréstimo,520430,NAO,NAO
2020-05-31,Grêmio B,Tombense,Fim do empréstimo,520430,NAO,NAO
2020-01-16,Tombense,Grêmio B,Empréstimo,520430,NAO,NAO
2019-12-31,Goiás EC,Tombense,Fim do empréstimo,520430,NAO,NAO
2019-01-02,Tombense,Goiás EC,Empréstimo,520430,NAO,NAO
2018-12-31,Guarani,Tombense,Fim do empréstimo,520430,NAO,NAO
2017-05-03,Tombense,Guarani,Empréstimo,520430,NAO,NAO
2021-07-29,Flamengo,Guayaquil City,custo zero,323868,NAO,NAO
2021-07-27,Cruzeiro,Flamengo,Fim do empréstimo,323868,NAO,NAO
2021-05-24,Flamengo,Cruzeiro,Empréstimo,323868,NAO,NAO
2020-12-31,Tokyo Verdy,Flamengo,Fim do empréstimo,323868,NAO,NAO
2019-08-14,Flamengo,Tokyo Verdy,Empréstimo,323868,NAO,NAO
2018-01-01,Flamengo S20,Flamengo,-,323868,NAO,NAO
2022-08-12,Boa Esporte,Desconhecido,custo zero,634816,NAO,NAO
2022-07-29,Louletano,Boa Esporte,custo zero,634816,NAO,NAO
2022-01-20,Cruzeiro U20,Louletano,?,634816,NAO,NAO
2021-12-12,Paysandu SC,Cruzeiro U20,Fim do empréstimo,634816,NAO,NAO
2021-04-19,Cruzeiro U20,Paysandu SC,Empréstimo,634816,NAO,NAO
2021-03-08,Ipatinga-MG,Cruzeiro U20,Fim do empréstimo,634816,NAO,NAO
2020-11-06,Cruzeiro U20,Ipatinga-MG,Empréstimo,634816,NAO,NAO
2020-11-05,São Bento,Cruzeiro U20,Fim do empréstimo,634816,NAO,NAO
2020-08-20,Cruzeiro U20,São Bento,Empréstimo,634816,NAO,NAO
2020-08-17,Villa Nova-MG,Cruzeiro U20,Fim do empréstimo,634816,NAO,NAO
2020-01-21,Cruzeiro U20,Villa Nova-MG,Empréstimo,634816,NAO,NAO
2019-05-13,Ipatinga FC,Cruzeiro U20,Fim do empréstimo,634816,NAO,NAO
2019-02-07,Cruzeiro U20,Ipatinga FC,Empréstimo,634816,NAO,NAO
2019-02-04,Salgueiro-PE,Cruzeiro U20,?,634816,NAO,NAO
2018-12-31,Cruzeiro U20,Salgueiro-PE,Fim do empréstimo,634816,NAO,NAO
2018-01-01,Salgueiro-PE,Cruzeiro U20,Empréstimo,634816,NAO,NAO
2022-01-07,Sem clube,Linense-SP,-,103636,NAO,NAO
2020-02-27,Villa Nova-MG,Sem clube,-,103636,NAO,NAO
2020-01-16,Tupi FC,Villa Nova-MG,?,103636,NAO,NAO
2018-12-13,Remo,Tupi FC,?,103636,NAO,NAO
2017-11-28,Tupi FC,Remo,?,103636,NAO,NAO
2017-01-01,Sem clube,Tupi FC,-,103636,NAO,NAO
2016-07-12,Bragantino,Sem clube,-,103636,NAO,NAO
2016-05-20,Linense-SP,Bragantino,custo zero,103636,NAO,NAO
2016-01-18,CRB,Linense-SP,custo zero,103636,NAO,NAO
2015-05-05,Mirassol,CRB,custo zero,103636,NAO,NAO
2015-01-06,Ceará,Mirassol,custo zero,103636,NAO,NAO
2014-01-01,Criciúma,Ceará,custo zero,103636,NAO,NAO
2013-05-01,Linense-SP,Criciúma,custo zero,103636,NAO,NAO
2013-01-01,Betim EC,Linense-SP,custo zero,103636,NAO,NAO
2009-08-01,Cruzeiro,Ipatinga FC,custo zero,103636,NAO,NAO
2009-06-30,Ipatinga FC,Cruzeiro,Fim do empréstimo,103636,NAO,NAO
2009-01-01,Cruzeiro,Ipatinga FC,Empréstimo,103636,NAO,NAO
2008-12-01,América-MG,Cruzeiro,Fim do empréstimo,103636,NAO,NAO
2008-06-01,Cruzeiro,América-MG,Empréstimo,103636,NAO,NAO
2008-05-01,Itaúna,Cruzeiro,Fim do empréstimo,103636,NAO,NAO
2007-08-01,Cruzeiro,Itaúna,Empréstimo,103636,NAO,NAO
2007-01-01,Cruzeiro U20,Cruzeiro,-,103636,NAO,NAO
2022-01-09,V-V. Nagasaki,FC Gifu,custo zero,112237,NAO,NAO
2020-01-04,Shonan Bellmare,V-V. Nagasaki,custo zero,112237,NAO,NAO
2019-01-01,Shimizu S-Pulse,Shonan Bellmare,custo zero,112237,NAO,NAO
2017-02-06,Chaves,Shimizu S-Pulse,500 mil €,112237,NAO,NAO
2016-07-01,Apol. Limassol,Chaves,custo zero,112237,NAO,NAO
2015-07-01,CD Nacional,Apol. Limassol,custo zero,112237,NAO,NAO
2014-12-31,Ordabasy,CD Nacional,Fim do empréstimo,112237,NAO,NAO
2014-03-27,CD Nacional,Ordabasy,Empréstimo,112237,NAO,NAO
2014-01-31,Vitória SC,CD Nacional,?,112237,NAO,NAO
2010-07-01,União São João,Vitória SC,?,112237,NAO,NAO
2009-12-01,Sport,União São João,Fim do empréstimo,112237,NAO,NAO
2009-10-01,União São João,Sport,Empréstimo,112237,NAO,NAO
2009-09-01,Paraná,União São João,Fim do empréstimo,112237,NAO,NAO
2009-05-01,União São João,Paraná,Empréstimo,112237,NAO,NAO
2009-04-01,Paulista FC,União São João,Fim do empréstimo,112237,NAO,NAO
2008-11-01,União São João,Paulista FC,Empréstimo,112237,NAO,NAO
2022-01-24,Coimbra-MG,Villa Nova-MG,Empréstimo,67967,NAO,NAO
2021-12-27,Desconhecido,Coimbra-MG,custo zero,67967,NAO,NAO
2021-09-24,Boa Esporte,Desconhecido,custo zero,67967,NAO,NAO
2021-09-10,Ipatinga-MG,Boa Esporte,custo zero,67967,NAO,NAO
2021-06-21,Pouso Alegre,Ipatinga-MG,custo zero,67967,NAO,NAO
2021-02-24,União Luziense,Pouso Alegre,custo zero,67967,NAO,NAO
2020-12-04,Ipatinga-MG,União Luziense,custo zero,67967,NAO,NAO
2020-09-22,Uberlândia EC,Ipatinga-MG,custo zero,67967,NAO,NAO
2019-12-13,Sem clube,Uberlândia EC,-,67967,NAO,NAO
2019-08-22,Barra FC (SC),Sem clube,-,67967,NAO,NAO
2019-07-11,Joinville,Barra FC (SC),custo zero,67967,NAO,NAO
2019-04-24,Tupynambás,Joinville,?,67967,NAO,NAO
2019-01-17,Botafogo-SP,Tupynambás,?,67967,NAO,NAO
2018-06-14,Santa Cruz,Botafogo-SP,custo zero,67967,NAO,NAO
2018-02-16,Sem clube,Santa Cruz,-,67967,NAO,NAO
2017-07-23,Vitória,Sem clube,-,67967,NAO,NAO
2017-01-01,Sem clube,Vitória,-,67967,NAO,NAO
2016-07-01,Olympiacos,Sem clube,-,67967,NAO,NAO
2013-07-01,SC Braga,Olympiacos,custo zero,67967,NAO,NAO
2010-07-01,CD Nacional,SC Braga,custo zero,67967,NAO,NAO
2009-01-01,América-MG,CD Nacional,custo zero,67967,NAO,NAO
2008-01-01,Flamengo,América-MG,custo zero,67967,NAO,NAO
2007-12-01,Ipatinga FC,Flamengo,Fim do empréstimo,67967,NAO,NAO
2007-05-01,Flamengo,Ipatinga FC,Empréstimo,67967,NAO,NAO
2007-01-01,CD Nacional,Flamengo,?,67967,NAO,NAO
2006-12-01,Ipatinga FC,CD Nacional,Fim do empréstimo,67967,NAO,NAO
2006-07-01,CD Nacional,Ipatinga FC,Empréstimo,67967,NAO,NAO
2006-06-30,Camacha,CD Nacional,Fim do empréstimo,67967,NAO,NAO
2006-02-01,CD Nacional,Camacha,Empréstimo,67967,NAO,NAO
2006-01-01,América-MG,CD Nacional,?,67967,NAO,NAO
2005-12-01,Ipatinga FC,América-MG,Fim do empréstimo,67967,NAO,NAO
2005-01-01,América-MG,Ipatinga FC,Empréstimo,67967,NAO,NAO
2004-01-01,Cruzeiro U20,América-MG,custo zero,67967,NAO,NAO
2021-07-27,Perbál SC,Desconhecido,custo zero,415215,NAO,NAO
2020-02-20,Novo. Lucenec,Perbál SC,custo zero,415215,NAO,NAO
2019-08-14,Ghajnsielem,Novo. Lucenec,custo zero,415215,NAO,NAO
2019-01-12,Üllő,Ghajnsielem,custo zero,415215,NAO,NAO
2018-02-21,Novo. Lucenec,Üllő,?,415215,NAO,NAO
2017-02-08,FTC Filakovo,Novo. Lucenec,?,415215,NAO,NAO
2015-07-24,Kelen SC,FTC Filakovo,?,415215,NAO,NAO
2015-01-01,Horizonte,Kelen SC,custo zero,415215,NAO,NAO
2014-01-21,Noroeste,Horizonte,?,415215,NAO,NAO
2013-01-05,River-PI,Noroeste,?,415215,NAO,NAO
2011-12-01,Ivinhema-MS,River-PI,?,415215,NAO,NAO
2010-01-06,Anapolina,Ivinhema-MS,?,415215,NAO,NAO
2009-05-15,Remo,Anapolina,?,415215,NAO,NAO
2008-12-15,CA Juventus,Remo,?,415215,NAO,NAO
2007-12-15,Sem clube,CA Juventus,-,415215,NAO,NAO
2006-07-01,Ponte Preta,Sem clube,-,415215,NAO,NAO
2005-03-15,Cruzeiro,Ponte Preta,?,415215,NAO,NAO
2005-03-14,Ponte Preta,Cruzeiro,Fim do empréstimo,415215,NAO,NAO
2004-12-15,Cruzeiro,Ponte Preta,Empréstimo,415215,NAO,NAO
2003-03-15,Rio Branco-SP,Cruzeiro,?,415215,NAO,NAO
2022-06-30,Grasshoppers,Wolves,Fim do empréstimo,181781,NAO,NAO
2020-09-22,Wolves,Grasshoppers,Empréstimo,181781,NAO,NAO
2020-07-31,Vitória SC,Wolves,Fim do empréstimo,181781,NAO,NAO
2019-08-30,Wolves,Vitória SC,Empréstimo,181781,NAO,NAO
2019-05-31,Nottm Forest,Wolves,Fim do empréstimo,181781,NAO,NAO
2019-01-31,Wolves,Nottm Forest,Empréstimo,181781,NAO,NAO
2018-07-01,Al-Hilal SFC,Wolves,"4,00 mi. €",181781,NAO,NAO
2018-06-30,Wolves,Al-Hilal SFC,Fim do empréstimo,181781,NAO,NAO
2017-08-01,Al-Hilal SFC,Wolves,Empréstimo,181781,NAO,NAO
2016-07-16,Estoril,Al-Hilal SFC,"5,50 mi. €",181781,NAO,NAO
2015-07-16,Cruzeiro,Estoril,400 mil €,181781,NAO,NAO
2015-06-30,Estoril,Cruzeiro,Fim do empréstimo,181781,NAO,NAO
2015-01-05,Cruzeiro,Estoril,Empréstimo,181781,NAO,NAO
2015-01-01,Cruzeiro U20,Cruzeiro,-,181781,NAO,NAO
2014-08-05,Goiás EC,Cruzeiro U20,Fim do empréstimo,181781,NAO,NAO
2013-10-02,Cruzeiro U20,Goiás EC,Empréstimo,181781,NAO,NAO
2013-06-30,Juventus Sub-19,Cruzeiro U20,Fim do empréstimo,181781,NAO,NAO
2012-07-13,Cruzeiro U20,Juventus Sub-19,"Valor de empréstimo:1,00 mi. €",181781,NAO,NAO
2022-08-02,Vilafranquense,Mafra,custo zero,547187,NAO,NAO
2020-08-03,Gil Vicente,Vilafranquense,?,547187,NAO,NAO
2020-08-02,Lusitânia FC,Gil Vicente,Fim do empréstimo,547187,NAO,NAO
2020-01-31,Gil Vicente,Lusitânia FC,Empréstimo,547187,NAO,NAO
2019-07-01,SC Espinho,Gil Vicente,?,547187,NAO,NAO
2017-07-01,Tricordiano-MG,SC Espinho,?,547187,NAO,NAO
2017-01-01,EC Água Santa,Tricordiano-MG,?,547187,NAO,NAO
2016-01-01,Rio Claro FC,EC Água Santa,?,547187,NAO,NAO
2022-01-24,Prudente-SP,Noroeste,custo zero,723510,NAO,NAO
2021-06-22,Marília,Prudente-SP,Fim do empréstimo,723510,NAO,NAO
2020-09-17,Desconhecido,Marília,Empréstimo,723510,NAO,NAO
2020-05-03,PSTC,Marília,Fim do empréstimo,723510,NAO,NAO
2019-12-12,São-Joseense,PSTC,Empréstimo,723510,NAO,NAO
2022-07-01,Coimbra-MG,Casa Pia,custo zero,712087,NAO,NAO
2022-06-30,Leixões,Coimbra-MG,Fim do empréstimo,712087,NAO,NAO
2021-07-01,Coimbra-MG,Leixões,Empréstimo,712087,NAO,NAO
2021-06-30,Alverca,Coimbra-MG,Fim do empréstimo,712087,NAO,NAO
2020-08-01,Coimbra-MG,Alverca,Empréstimo,712087,NAO,NAO
2020-07-22,Académica S23,Coimbra-MG,Fim do empréstimo,712087,NAO,NAO
2019-07-01,Coimbra-MG,Académica S23,Empréstimo,712087,NAO,NAO
2022-03-28,Anápolis-GO,Sem clube,-,653905,NAO,NAO
2022-01-19,Rio Branco-PR,Anápolis-GO,custo zero,653905,NAO,NAO
2021-02-09,Athletico-PR B,Rio Branco-PR,custo zero,653905,NAO,NAO
2019-11-30,Orlando City B,Athletico-PR B,Fim do empréstimo,653905,NAO,NAO
2019-02-20,Athletico-PR B,Orlando City B,Empréstimo,653905,NAO,NAO
2022-08-03,Desp. Brasil,Desconhecido,custo zero,813039,NAO,NAO
2021-05-25,Cianorte-PR,Desp. Brasil,Fim do empréstimo,813039,NAO,NAO
2021-02-25,Desp. Brasil,Cianorte-PR,Empréstimo,813039,NAO,NAO
2020-12-31,Inter U20,Desp. Brasil,Fim do empréstimo,813039,NAO,NAO
2020-01-01,Desp. Brasil,Inter U20,Empréstimo,813039,NAO,NAO
2022-07-21,Betim Futebol,Sem clube,-,152542,NAO,NAO
2022-05-01,Camboriú-SC,Betim Futebol,?,152542,NAO,NAO
2022-02-04,FC Imabari,Camboriú-SC,custo zero,152542,NAO,NAO
2020-08-25,Fagiano Okayama,FC Imabari,?,152542,NAO,NAO
2019-01-05,Avispa Fukuoka,Fagiano Okayama,custo zero,152542,NAO,NAO
2018-07-16,Coimbra-MG,Avispa Fukuoka,?,152542,NAO,NAO
2018-06-30,Al-Markhiya SC,Coimbra-MG,Fim do empréstimo,152542,NAO,NAO
2018-01-24,Coimbra-MG,Al-Markhiya SC,Empréstimo,152542,NAO,NAO
2017-12-31,Busan IPark,Coimbra-MG,Fim do empréstimo,152542,NAO,NAO
2017-07-28,Coimbra-MG,Busan IPark,Empréstimo,152542,NAO,NAO
2017-07-21,Daegu FC,Coimbra-MG,Fim do empréstimo,152542,NAO,NAO
2017-01-06,Coimbra-MG,Daegu FC,Empréstimo,152542,NAO,NAO
2016-12-31,FC Gifu,Coimbra-MG,Fim do empréstimo,152542,NAO,NAO
2015-02-18,Coimbra-MG,FC Gifu,Empréstimo,152542,NAO,NAO
2015-01-19,Atlético-PR,Coimbra-MG,?,152542,NAO,NAO
2014-12-31,Paraná,Atlético-PR,Fim do empréstimo,152542,NAO,NAO
2014-09-26,Atlético-PR,Paraná,Empréstimo,152542,NAO,NAO
2014-05-31,Villa Nova-MG,Atlético-PR,Fim do empréstimo,152542,NAO,NAO
2013-12-31,Atlético-PR,Villa Nova-MG,Empréstimo,152542,NAO,NAO
2013-05-31,Piracicaba,Atlético-PR,Fim do empréstimo,152542,NAO,NAO
2012-12-18,Atlético-PR,Piracicaba,Empréstimo,152542,NAO,NAO
2012-11-30,Betim EC,Atlético-PR,Fim do empréstimo,152542,NAO,NAO
2012-06-14,Atlético-PR,Ipatinga FC,Empréstimo,152542,NAO,NAO
2012-01-01,América-MG,Atlético-PR,custo zero,152542,NAO,NAO
2010-06-30,Jeju United,América-MG,Fim do empréstimo,152542,NAO,NAO
2010-02-01,América-MG,Jeju United,Empréstimo,152542,NAO,NAO
2009-01-01,América-MG U20,América-MG,-,152542,NAO,NAO
2019-10-10,Paysandu SC,Novorizontino,Fim do empréstimo,370109,SIM,NAO
2019-07-01,Novorizontino,Paysandu SC,Empréstimo,370109,SIM,NAO
2019-04-18,Mirassol,Novorizontino,custo zero,370109,SIM,NAO
2018-12-31,Botafogo-SP,Mirassol,Fim do empréstimo,370109,SIM,NAO
2018-06-13,Mirassol,Botafogo-SP,Empréstimo,370109,SIM,NAO
2017-12-02,Boa Esporte,Mirassol,?,370109,SIM,NAO
2016-07-01,Montes Claros,Boa Esporte,?,370109,SIM,NAO
2016-06-30,Boa Esporte,Montes Claros,Fim do empréstimo,370109,SIM,NAO
2015-01-02,Montes Claros,Boa Esporte,Empréstimo,370109,SIM,NAO
2022-02-16,Sem clube,Chapecoense,-,55245,NAO,NAO
2021-05-20,Cruzeiro,Sem clube,-,55245,NAO,NAO
2010-08-02,Palmeiras,Cruzeiro,450 mil €,55245,NAO,NAO
2010-01-01,Grêmio,Palmeiras,?,55245,NAO,NAO
2007-01-01,Grêmio B,Grêmio,-,55245,NAO,NAO
2021-01-01,Tupynambás,Fim de carreira,?,152120,NAO,SIM
2020-01-01,Figueirense-MG,Tupynambás,?,152120,NAO,SIM
2019-06-01,Tupynambás,Figueirense,?,152120,NAO,SIM
2019-01-17,Tupi FC,Tupynambás,?,152120,NAO,SIM
2018-02-06,Sem clube,Tupi FC,-,152120,NAO,SIM
2017-12-04,Cuiabá,Sem clube,-,152120,NAO,SIM
2016-04-25,Piracicaba,Cuiabá,custo zero,152120,NAO,SIM
2016-01-15,Sampaio Corrêa,Piracicaba,custo zero,152120,NAO,SIM
2015-06-15,Operário-PR,Sampaio Corrêa,custo zero,152120,NAO,SIM
2015-01-01,Tupi FC,Operário-PR,custo zero,152120,NAO,SIM
2014-07-01,AA Caldense,Tupi FC,custo zero,152120,NAO,SIM
2014-03-24,Araxá,AA Caldense,custo zero,152120,NAO,SIM
2012-11-16,Tupi FC,Nova Iguaçu,?,152120,NAO,SIM
2012-01-01,Villa Nova-MG,Tupi FC,custo zero,152120,NAO,SIM
2011-06-01,Oeste FC-SP,Villa Nova-MG,custo zero,152120,NAO,SIM
2011-01-01,Vila Nova,Oeste FC-SP,custo zero,152120,NAO,SIM
2010-09-01,Tupi FC,Vila Nova,custo zero,152120,NAO,SIM
